code_commune;latitude;longitude;nom_commune;code_departement;code_region;coordonnees
1344;46.2111998453;5.18462806771;Saint-Denis-lès-Bourg;1;84;Point(5.18462806771 46.2111998453)
1345;45.9488551151;5.32367701698;Saint-Denis-en-Bugey;1;84;Point(5.32367701698 45.9488551151)
1346;46.3069992095;5.05820697692;Saint-Didier-d'Aussiat;1;84;Point(5.05820697692 46.3069992095)
1347;45.9564926067;4.77766764875;Saint-Didier-de-Formans;1;84;Point(4.77766764875 45.9564926067)
1348;46.1840408682;4.81645666173;Saint-Didier-sur-Chalaronne;1;84;Point(4.81645666173 46.1840408682)
1349;45.9322494861;5.15187041178;Saint-Éloi;1;84;Point(5.15187041178 45.9322494861)
1350;46.2749447261;5.28428557632;Saint-Étienne-du-Bois;1;84;Point(5.28428557632 46.2749447261)
1351;46.1468059584;4.86696454244;Saint-Étienne-sur-Chalaronne;1;84;Point(4.86696454244 46.1468059584)
1352;46.4030398952;5.00605581573;Saint-Étienne-sur-Reyssouze;1;84;Point(5.00605581573 46.4030398952)
1353;45.9669798317;4.79478189169;Sainte-Euphémie;1;84;Point(4.79478189169 45.9669798317)
1354;46.254539333;6.0362907345;Saint-Genis-Pouilly;1;84;Point(6.0362907345 46.254539333)
1355;46.2815955593;5.01311826405;Saint-Genis-sur-Menthon;1;84;Point(5.01311826405 46.2815955593)
1356;46.1037951263;5.03001967494;Saint-Georges-sur-Renon;1;84;Point(5.03001967494 46.1037951263)
1357;46.1821955394;5.74672259773;Saint-Germain-de-Joux;1;84;Point(5.74672259773 46.1821955394)
1358;45.7709749249;5.61753440834;Saint-Germain-les-Paroisses;1;84;Point(5.61753440834 45.7709749249)
1359;46.0797285417;5.06090903982;Saint-Germain-sur-Renon;1;84;Point(5.06090903982 46.0797285417)
1360;46.2178585727;5.94203093769;Saint-Jean-de-Gonville;1;84;Point(5.94203093769 46.2178585727)
1361;45.8405002569;5.21167430462;Saint-Jean-de-Niost;1;84;Point(5.21167430462 45.8405002569)
1362;45.9598424323;4.89936410681;Saint-Jean-de-Thurigneux;1;84;Point(4.89936410681 45.9598424323)
1363;46.0291437714;5.38252835538;Saint-Jean-le-Vieux;1;84;Point(5.38252835538 46.0291437714)
1364;46.3972479854;5.06297763777;Saint-Jean-sur-Reyssouze;1;84;Point(5.06297763777 46.3972479854)
1365;46.2683632132;4.92198366998;Saint-Jean-sur-Veyle;1;84;Point(4.92198366998 46.2683632132)
1366;45.8819723176;5.28452304614;Sainte-Julie;1;84;Point(5.28452304614 45.8819723176)
1367;46.3997655501;5.10354296019;Saint-Julien-sur-Reyssouze;1;84;Point(5.10354296019 46.3997655501)
1368;46.2014862081;4.959356342;Saint-Julien-sur-Veyle;1;84;Point(4.959356342 46.2014862081)
1369;46.1929758576;5.28494181398;Saint-Just;1;84;Point(5.28494181398 46.1929758576)
1370;46.3051486294;4.83949202669;Saint-Laurent-sur-Saône;1;84;Point(4.83949202669 46.3051486294)
1371;45.9485803654;4.9896671017;Saint-Marcel;1;84;Point(4.9896671017 45.9485803654)
1372;45.848212674;5.67889099153;Saint-Martin-de-Bavel;1;84;Point(5.67889099153 45.848212674)
1373;46.135983782;5.57106016428;Saint-Martin-du-Frêne;1;84;Point(5.57106016428 46.135983782)
1374;46.1061500835;5.32551470817;Saint-Martin-du-Mont;1;84;Point(5.32551470817 46.1061500835)
1375;46.291445874;5.12291715091;Saint-Martin-le-Châtel;1;84;Point(5.12291715091 46.291445874)
1376;45.8343709108;4.97726215174;Saint-Maurice-de-Beynost;1;84;Point(4.97726215174 45.8343709108)
1378;45.8200191939;5.16980415584;Saint-Maurice-de-Gourdans;1;84;Point(5.16980415584 45.8200191939)
1379;45.9527471237;5.2708276475;Saint-Maurice-de-Rémens;1;84;Point(5.2708276475 45.9527471237)
1380;46.4528537121;5.1759906585;Saint-Nizier-le-Bouchoux;1;84;Point(5.1759906585 46.4528537121)
1381;46.052861561;5.14246131764;Saint-Nizier-le-Désert;1;84;Point(5.14246131764 46.052861561)
1382;46.0142006121;4.93624894982;Sainte-Olive;1;84;Point(4.93624894982 46.0142006121)
1383;46.0956691617;5.12762470203;Saint-Paul-de-Varax;1;84;Point(5.12762470203 46.0956691617)
1384;45.9504631708;5.44017084612;Saint-Rambert-en-Bugey;1;84;Point(5.44017084612 45.9504631708)
1385;46.1846642149;5.16771354778;Saint-Rémy;1;84;Point(5.16771354778 46.1846642149)
1386;45.886308438;5.37608915006;Saint-Sorlin-en-Bugey;1;84;Point(5.37608915006 45.886308438)
1387;46.3209806116;5.04148389346;Saint-Sulpice;1;84;Point(5.04148389346 46.3209806116)
1388;46.4612969335;5.06679195727;Saint-Trivier-de-Courtes;1;84;Point(5.06679195727 46.4612969335)
1389;46.0618477991;4.90158948884;Saint-Trivier-sur-Moignans;1;84;Point(4.90158948884 46.0618477991)
1390;45.8222315102;5.27019602929;Saint-Vulbas;1;84;Point(5.27019602929 45.8222315102)
1391;46.3635396668;5.34742387197;Salavre;1;84;Point(5.34742387197 46.3635396668)
1392;46.2648715781;5.58607689306;Samognat;1;84;Point(5.58607689306 46.2648715781)
1393;46.0656961548;4.98282673172;Sandrans;1;84;Point(4.98282673172 46.0656961548)
1396;45.8654038798;5.40416104083;Sault-Brénaz;1;84;Point(5.40416104083 45.8654038798)
1397;46.3126908233;6.11043836433;Sauverny;1;84;Point(6.11043836433 46.3126908233)
1398;45.997346828;4.8576200906;Savigneux;1;84;Point(4.8576200906 45.997346828)
1399;46.2935928404;6.07287743792;Ségny;1;84;Point(6.07287743792 46.2935928404)
1400;45.7976976614;5.49810658524;Seillonnaz;1;84;Point(5.49810658524 45.7976976614)
1401;46.2626243003;5.98914553194;Sergy;1;84;Point(5.98914553194 46.2626243003)
1402;46.4981991944;4.97856020441;Sermoyer;1;84;Point(4.97856020441 46.4981991944)
1403;45.8133219416;5.44125880379;Serrières-de-Briord;1;84;Point(5.44125880379 45.8133219416)
1404;46.1466977757;5.45023362942;Serrières-sur-Ain;1;84;Point(5.45023362942 46.1466977757)
1405;46.1385540577;5.17887070992;Servas;1;84;Point(5.17887070992 46.1385540577)
1406;46.4346497878;5.05559973107;Servignat;1;84;Point(5.05559973107 46.4346497878)
1407;45.9484118176;5.82616979887;Seyssel;1;84;Point(5.82616979887 45.9484118176)
1408;46.2340471594;5.42240815305;Simandre-sur-Suran;1;84;Point(5.42240815305 46.2340471594)
1410;46.2229768712;5.50566888767;Sonthonnax-la-Montagne;1;84;Point(5.50566888767 46.2229768712)
1411;45.8781798572;5.43058627512;Souclin;1;84;Point(5.43058627512 45.8781798572)
1412;46.1735383313;4.95772382526;Sulignat;1;84;Point(4.95772382526 46.1735383313)
1413;46.030402108;5.79957920623;Surjoux;1;84;Point(5.79957920623 46.030402108)
1414;45.9311367808;5.64988248129;Sutrieu;1;84;Point(5.64988248129 45.9311367808)
1415;45.8637167128;5.72090411074;Talissieu;1;84;Point(5.72090411074 45.8637167128)
1416;45.922698278;5.51453923595;Tenay;1;84;Point(5.51453923595 45.922698278)
1417;45.8931883593;5.59700638944;Thézillieu;1;84;Point(5.59700638944 45.8931883593)
1418;45.8169214201;5.0184098869;Thil;1;84;Point(5.0184098869 45.8169214201)
1419;46.2435475879;5.96506297987;Thoiry;1;84;Point(5.96506297987 46.2435475879)
1420;46.1700943481;4.79387095814;Thoissey;1;84;Point(4.79387095814 46.1700943481)
1421;45.92125055;5.40400282244;Torcieu;1;84;Point(5.40400282244 45.92125055)
1422;46.1384790158;5.30400055922;Tossiat;1;84;Point(5.30400055922 46.1384790158)
1423;45.959898291;4.82898610612;Toussieux;1;84;Point(4.82898610612 45.959898291)
1424;45.8745670311;4.9639268325;Tramoyes;1;84;Point(4.9639268325 45.8745670311)
1425;46.0970027075;5.26099875456;Tranclière;1;84;Point(5.26099875456 46.0970027075)
1426;46.2803281838;5.36083165162;Val-Revermont;1;84;Point(5.36083165162 46.2803281838)
1427;45.940671655;4.7714415007;Trévoux;1;84;Point(4.7714415007 45.940671655)
1428;46.1146467438;4.86551696868;Valeins;1;84;Point(4.86551696868 46.1146467438)
1429;46.217806795;5.08189056957;Vandeins;1;84;Point(5.08189056957 46.217806795)
1430;46.0433928197;5.2947944594;Varambon;1;84;Point(5.2947944594 46.0433928197)
1431;45.9201205456;5.36353184193;Vaux-en-Bugey;1;84;Point(5.36353184193 45.9201205456)
1432;46.3459093717;5.34853019646;Verjon;1;84;Point(5.34853019646 46.3459093717)
1433;46.4848229774;5.10590413121;Vernoux;1;84;Point(5.10590413121 46.4848229774)
1434;45.9854373478;5.11204819151;Versailleux;1;84;Point(5.11204819151 45.9854373478)
1435;46.2997631425;6.10057952207;Versonnex;1;84;Point(6.10057952207 46.2997631425)
1436;46.3610768127;6.08470665475;Vesancy;1;84;Point(6.08470665475 46.3610768127)
1437;46.4743960759;5.02617426573;Vescours;1;84;Point(5.02617426573 46.4743960759)
1439;46.3593397751;4.86265852202;Vésines;1;84;Point(4.86265852202 46.3593397751)
1441;46.0853386653;5.54922100161;Vieu-d'Izenave;1;84;Point(5.54922100161 46.0853386653)
1442;45.8898392612;5.68999399947;Vieu;1;84;Point(5.68999399947 45.8898392612)
1443;45.9927150222;5.04507856642;Villars-les-Dombes;1;84;Point(5.04507856642 45.9927150222)
1444;45.8485624628;5.44711117486;Villebois;1;84;Point(5.44711117486 45.8485624628)
1445;46.3458538978;5.31036160991;Villemotier;1;84;Point(5.31036160991 46.3458538978)
1446;46.0319048788;4.85182526102;Villeneuve;1;84;Point(4.85182526102 46.0319048788)
1447;46.1926750369;5.3947679407;Villereversure;1;84;Point(5.3947679407 46.1926750369)
1448;46.0954293058;5.7569250415;Villes;1;84;Point(5.7569250415 46.0954293058)
1449;46.0099989032;5.25214547187;Villette-sur-Ain;1;84;Point(5.25214547187 46.0099989032)
1450;45.932014998;5.22953071636;Villieu-Loyes-Mollon;1;84;Point(5.22953071636 45.932014998)
1451;46.2508985632;5.22302249216;Viriat;1;84;Point(5.22302249216 46.2508985632)
1452;45.8464417872;5.63971940347;Virieu-le-Grand;1;84;Point(5.63971940347 45.8464417872)
1453;45.9063608209;5.73707051523;Virieu-le-Petit;1;84;Point(5.73707051523 45.9063608209)
1454;45.7267387762;5.71282330936;Virignin;1;84;Point(5.71282330936 45.7267387762)
1456;45.8129059524;5.72536666767;Vongnes;1;84;Point(5.72536666767 45.8129059524)
1457;46.2168871367;4.99744373712;Vonnas;1;84;Point(4.99744373712 46.2168871367)
2001;49.5991518653;3.17708232927;Abbécourt;2;32;Point(3.17708232927 49.5991518653)
2002;49.6936187791;3.39735632148;Achery;2;32;Point(3.39735632148 49.6936187791)
2003;49.3471963534;3.41817609834;Acy;2;32;Point(3.41817609834 49.3471963534)
2004;49.7166573626;3.96043211816;Agnicourt-et-Séchelles;2;32;Point(3.96043211816 49.7166573626)
2005;49.393650796;3.96803679426;Aguilcourt;2;32;Point(3.96803679426 49.393650796)
2006;49.930148162;3.51120205593;Aisonville-et-Bernoville;2;32;Point(3.51120205593 49.930148162)
2007;49.4848002918;3.81870255331;Aizelles;2;32;Point(3.81870255331 49.4848002918)
2008;49.4384256824;3.51149185429;Aizy-Jouy;2;32;Point(3.51149185429 49.4384256824)
2009;49.7667120841;3.36639043616;Alaincourt;2;32;Point(3.36639043616 49.7667120841)
2010;49.4624440593;3.45394275872;Allemant;2;32;Point(3.45394275872 49.4624440593)
2011;49.3762672939;3.18334679178;Ambleny;2;32;Point(3.18334679178 49.3762672939)
2012;49.3215250088;3.40362196255;Ambrief;2;32;Point(3.40362196255 49.3215250088)
2013;49.498787026;3.92278993322;Amifontaine;2;32;Point(3.92278993322 49.498787026)
2014;49.6108275885;3.30289341579;Amigny-Rouy;2;32;Point(3.30289341579 49.6108275885)
2015;49.2186389559;3.20808809779;Ancienville;2;32;Point(3.20808809779 49.2186389559)
2016;49.6411808161;3.3695440898;Andelain;2;32;Point(3.3695440898 49.6411808161)
2017;49.6940879195;3.42823182437;Anguilcourt-le-Sart;2;32;Point(3.42823182437 49.6940879195)
2018;49.5045058305;3.43129584952;Anizy-le-Château;2;32;Point(3.43129584952 49.5045058305)
2019;49.7210674108;3.17611501401;Annois;2;32;Point(3.17611501401 49.7210674108)
2020;49.8823706752;4.22351346907;Any-Martin-Rieux;2;32;Point(4.22351346907 49.8823706752)
2021;49.744126618;4.11908765808;Archon;2;32;Point(4.11908765808 49.744126618)
2022;49.2548799371;3.47829076337;Arcy-Sainte-Restitue;2;32;Point(3.47829076337 49.2548799371)
2023;49.1734232511;3.38789647903;Armentières-sur-Ourcq;2;32;Point(3.38789647903 49.1734232511)
2024;49.4989016398;3.7647230005;Arrancy;2;32;Point(3.7647230005 49.4989016398)
2025;49.7617999337;3.19725095546;Artemps;2;32;Point(3.19725095546 49.7617999337)
2027;49.6803739117;3.55491692691;Assis-sur-Serre;2;32;Point(3.55491692691 49.6803739117)
2028;49.5757750686;3.69006632109;Athies-sous-Laon;2;32;Point(3.69006632109 49.5757750686)
2029;49.8554489068;3.15363305662;Attilly;2;32;Point(3.15363305662 49.8554489068)
2030;50.0239903854;3.26103215604;Aubencheul-aux-Bois;2;32;Point(3.26103215604 50.0239903854)
2031;49.8252306759;4.19066939985;Aubenton;2;32;Point(4.19066939985 49.8252306759)
2032;49.7721524634;3.1192565988;Aubigny-aux-Kaisnes;2;32;Point(3.1192565988 49.7721524634)
2033;49.4968821185;3.79282850765;Aubigny-en-Laonnois;2;32;Point(3.79282850765 49.4968821185)
2034;49.4777157214;3.12718502825;Audignicourt;2;32;Point(3.12718502825 49.4777157214)
2035;49.8660645425;3.6312599901;Audigny;2;32;Point(3.6312599901 49.8660645425)
2036;49.340063724;3.5110198819;Augy;2;32;Point(3.5110198819 49.340063724)
2037;49.6198117499;3.60981962105;Aulnois-sous-Laon;2;32;Point(3.60981962105 49.6198117499)
2038;49.7608855336;4.22422505762;Autels;2;32;Point(4.22422505762 49.7608855336)
2039;49.7051244442;3.79419867292;Autremencourt;2;32;Point(3.79419867292 49.7051244442)
2040;49.8969849321;3.85601033505;Autreppes;2;32;Point(3.85601033505 49.8969849321)
2041;49.5860875305;3.23602708427;Autreville;2;32;Point(3.23602708427 49.5860875305)
2042;49.0039701095;3.35913214045;Azy-sur-Marne;2;32;Point(3.35913214045 49.0039701095)
2043;49.4601139731;3.27945330014;Bagneux;2;32;Point(3.27945330014 49.4601139731)
2044;49.7978711595;4.03669866073;Bancigny;2;32;Point(4.03669866073 49.7978711595)
2046;49.6218589779;3.66103056579;Barenton-Bugny;2;32;Point(3.66103056579 49.6218589779)
2047;49.6477517259;3.64469997459;Barenton-Cel;2;32;Point(3.64469997459 49.6477517259)
2048;49.66833977;3.68940610952;Barenton-sur-Serre;2;32;Point(3.68940610952 49.66833977)
2049;49.577979369;3.32804487461;Barisis-aux-Bois;2;32;Point(3.32804487461 49.577979369)
2050;50.0395375873;3.74901595409;Barzy-en-Thiérache;2;32;Point(3.74901595409 50.0395375873)
2051;49.0906196202;3.56214117254;Barzy-sur-Marne;2;32;Point(3.56214117254 49.0906196202)
2052;49.5332813699;3.38492604839;Bassoles-Aulers;2;32;Point(3.38492604839 49.5332813699)
2053;48.9896915811;3.60486686026;Vallées en Champagne;2;32;Point(3.60486686026 48.9896915811)
2054;49.3070586788;3.61583126589;Bazoches-sur-Vesles;2;32;Point(3.61583126589 49.3070586788)
2055;49.8211281836;4.15200066545;Beaumé;2;32;Point(4.15200066545 49.8211281836)
2056;49.6874633882;3.13133369335;Beaumont-en-Beine;2;32;Point(3.13133369335 49.6874633882)
2057;49.9965608612;3.32970842537;Beaurevoir;2;32;Point(3.32970842537 49.9965608612)
2058;49.402806797;3.75287161991;Beaurieux;2;32;Point(3.75287161991 49.402806797)
2059;49.648319958;3.33811188104;Beautor;2;32;Point(3.33811188104 49.648319958)
2060;49.8339921767;3.10282045546;Beauvois-en-Vermandois;2;32;Point(3.10282045546 49.8339921767)
2061;50.0158703814;3.45898644538;Becquigny;2;32;Point(3.45898644538 50.0158703814)
2062;49.0829128265;3.30049173293;Belleau;2;32;Point(3.30049173293 49.0829128265)
2063;49.9261057081;3.2441994692;Bellenglise;2;32;Point(3.2441994692 49.9261057081)
2064;49.3567574344;3.34051688283;Belleu;2;32;Point(3.34051688283 49.3567574344)
2065;49.9592991729;3.23020850852;Bellicourt;2;32;Point(3.23020850852 49.9592991729)
2066;49.755094123;3.30909898139;Benay;2;32;Point(3.30909898139 49.755094123)
2067;50.0294686238;3.711371001;Bergues-sur-Sambre;2;32;Point(3.711371001 50.0294686238)
2068;49.7808533631;3.75710714699;Berlancourt;2;32;Point(3.75710714699 49.7808533631)
2069;49.6622290606;4.11314086897;Berlise;2;32;Point(4.11314086897 49.6622290606)
2070;49.8793651304;3.48665456392;Bernot;2;32;Point(3.48665456392 49.8793651304)
2071;49.4113288887;3.14975272702;Berny-Rivière;2;32;Point(3.14975272702 49.4113288887)
2072;49.4823563962;3.8521031839;Berrieux;2;32;Point(3.8521031839 49.4823563962)
2073;49.4084985083;3.8985497785;Berry-au-Bac;2;32;Point(3.8985497785 49.4084985083)
2074;49.6276056573;3.39748988886;Bertaucourt-Epourdon;2;32;Point(3.39748988886 49.6276056573)
2075;49.7788058177;3.37247241058;Berthenicourt;2;32;Point(3.37247241058 49.7788058177)
2076;49.3975285682;4.01146178698;Bertricourt;2;32;Point(4.01146178698 49.3975285682)
2077;49.3172125296;3.29666086699;Berzy-le-Sec;2;32;Point(3.29666086699 49.3172125296)
2078;49.5341682819;3.16474171361;Besmé;2;32;Point(3.16474171361 49.5341682819)
2079;49.823361306;4.11768907822;Besmont;2;32;Point(4.11768907822 49.823361306)
2080;49.5928792816;3.57657238799;Besny-et-Loizy;2;32;Point(3.57657238799 49.5928792816)
2081;49.6290547772;3.14064657935;Béthancourt-en-Vaux;2;32;Point(3.14064657935 49.6290547772)
2082;49.2275759309;3.41647403702;Beugneux;2;32;Point(3.41647403702 49.2275759309)
2083;49.1308547007;3.49165019107;Beuvardes;2;32;Point(3.49165019107 49.1308547007)
2084;49.0102591835;3.22764610411;Bézu-le-Guéry;2;32;Point(3.22764610411 49.0102591835)
2085;49.1046732888;3.40812513224;Bézu-Saint-Germain;2;32;Point(3.40812513224 49.1046732888)
2086;49.578776546;3.21263017443;Bichancourt;2;32;Point(3.21263017443 49.578776546)
2087;49.4476050585;3.26985890807;Bieuxy;2;32;Point(3.26985890807 49.4476050585)
2088;49.4921822965;3.7137356904;Bièvres;2;32;Point(3.7137356904 49.4921822965)
2089;49.3556556532;3.37609947556;Billy-sur-Aisne;2;32;Point(3.37609947556 49.3556556532)
2090;49.2215032882;3.29903267663;Billy-sur-Ourcq;2;32;Point(3.29903267663 49.2215032882)
2091;49.3372673738;3.671868408;Blanzy-lès-Fismes;2;32;Point(3.671868408 49.3372673738)
2093;49.5076223945;3.15179502187;Blérancourt;2;32;Point(3.15179502187 49.5076223945)
2094;49.0264919363;3.46405474705;Blesmes;2;32;Point(3.46405474705 49.0264919363)
2095;49.989032874;3.46522354976;Bohain-en-Vermandois;2;32;Point(3.46522354976 49.989032874)
2096;49.7369350689;3.65414834535;Bois-lès-Pargny;2;32;Point(3.65414834535 49.7369350689)
2097;49.6264861998;3.956447719;Boncourt;2;32;Point(3.956447719 49.6264861998)
2098;49.0082419817;3.3459478468;Bonneil;2;32;Point(3.3459478468 49.0082419817)
2099;49.1264049496;3.32541661771;Bonnesvalyn;2;32;Point(3.32541661771 49.1264049496)
2100;49.9908643724;3.22116002448;Bony;2;32;Point(3.22116002448 49.9908643724)
2101;49.7390653213;3.86733568391;Bosmont-sur-Serre;2;32;Point(3.86733568391 49.7390653213)
2102;49.4606212957;3.75658607824;Bouconville-Vauclair;2;32;Point(3.75658607824 49.4606212957)
2103;50.0114554001;3.71432024852;Boué;2;32;Point(3.71432024852 50.0114554001)
2104;49.3788374998;3.84626014622;Bouffignereux;2;32;Point(3.84626014622 49.3788374998)
2105;49.0671787396;3.31728226934;Bouresches;2;32;Point(3.31728226934 49.0671787396)
2106;49.4022354002;3.65944342757;Bourg-et-Comin;2;32;Point(3.65944342757 49.4022354002)
2107;49.5427641575;3.15422957657;Bourguignon-sous-Coucy;2;32;Point(3.15422957657 49.5427641575)
2108;49.5288056883;3.53777236106;Bourguignon-sous-Montbavin;2;32;Point(3.53777236106 49.5288056883)
2109;49.8778828965;3.96243530235;Bouteille;2;32;Point(3.96243530235 49.8778828965)
2110;49.3484719318;3.53596629744;Braine;2;32;Point(3.53596629744 49.3484719318)
2111;49.5176286609;3.41282321335;Brancourt-en-Laonnois;2;32;Point(3.41282321335 49.5176286609)
2112;49.98081057;3.39391192109;Brancourt-le-Grand;2;32;Point(3.39391192109 49.98081057)
2114;49.0567927241;3.42453409652;Brasles;2;32;Point(3.42453409652 49.0567927241)
2115;49.4375773374;3.60977976284;Braye-en-Laonnois;2;32;Point(3.60977976284 49.4375773374)
2116;49.7675470994;3.96265841899;Braye-en-Thiérache;2;32;Point(3.96265841899 49.7675470994)
2117;49.7746700975;3.14070965091;Bray-Saint-Christophe;2;32;Point(3.14070965091 49.7746700975)
